#mcc118
#Date	Time	samples	Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7
2021-07-15	15:00:20:657	203	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:20:759	204	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:20:861	205	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:20:963	206	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:21:065	207	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:21:166	208	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:21:268	209	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:21:370	210	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:21:472	211	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:21:574	212	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:21:676	213	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:21:778	214	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:21:880	215	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:21:982	216	1.7459	-0.0072	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:22:084	217	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:22:186	218	1.7511	-0.0021	1.7489	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:22:288	219	1.7459	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:22:390	220	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:22:492	221	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:22:594	222	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:22:696	223	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:22:798	224	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:22:899	225	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:23:001	226	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:23:103	227	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:23:205	228	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:23:307	229	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:23:409	230	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:23:511	231	1.7511	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:23:613	232	1.7511	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:23:715	233	1.7511	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:23:817	234	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:23:919	235	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-15	15:00:24:021	236	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
