Date	Time	Samples	Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7
2021-07-13	11:49:07:784	140	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:07:887	141	1.7459	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:07:990	142	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:08:094	143	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:08:197	144	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:08:300	145	1.7459	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:08:404	146	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:08:507	147	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:08:610	148	1.7459	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:08:714	149	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:08:818	150	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:08:921	151	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:09:024	152	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:09:127	153	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:09:230	154	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:09:333	155	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:09:436	156	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-13	11:49:09:539	157	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:09:643	158	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:09:746	159	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:09:849	160	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:09:952	161	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:10:056	162	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:10:159	163	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-13	11:49:10:262	164	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:10:365	165	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:10:469	166	1.7459	2.3796	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:10:572	167	1.7459	2.4921	1.7489	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-13	11:49:10:675	168	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:10:779	169	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:10:882	170	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:10:986	171	1.7511	2.4921	1.7438	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:11:089	172	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
